0,62036,40340
0,62024,31700
0,62013,0
1,62054,0
1,62055,0
1,62055,31560
1,62058,3000
1,62061,0
1,62063,0
1,62065,40320
1,62065,0
1,62070,0
1,62075,0
1,62097,70060
1,62112,160990
1,62120,0
1,62132,0
1,62134,10820
1,62189,0
1,62204,180050
0,62040,0
0,62037,0
0,62036,0
0,62034,33030
0,62031,40340
0,62024,0
0,62017,31700
0,61993,0
0,61984,161330
1,62053,35070
1,62055,0
1,62058,0
1,62060,40320
1,62065,0
0,62036,40330
0,62031,0
1,62060,0
1,62065,40320
1,77471,0
1,77500,160
0,62036,33900
0,62034,0
0,62017,0
0,62015,31700
1,62053,0
1,62055,33060
1,62055,0
1,62055,31560
1,62082,46710
1,77500,320
0,62042,0
0,62040,34090
0,62036,40330
0,62036,0
0,62036,0
0,61923,634510
0,61892,0
1,62055,0
1,62058,31610
1,77500,480
0,62040,0
0,62037,0
0,62034,35620
0,61884,0
1,62054,31420
1,62056,0
1,62058,0
1,62060,40320
1,62065,0
0,62036,0
0,62031,40340
1,62052,0
1,62054,31420
1,62054,0
1,62105,161000
1,62112,0
0,62037,40330
0,62036,34520
0,62034,0
0,62031,0
1,77472,0
1,77500,640
0,62037,0
0,62036,0
0,62036,40340
0,62034,33690
0,62031,0
1,62052,0
1,62054,0
1,62054,31420
0,62046,0
0,62045,790
0,62035,0
0,62034,0
0,62033,34820
0,62033,0
1,62051,0
1,62053,31420
1,62053,0
1,62054,0
1,77500,800
0,62036,35820
0,62033,0
0,61981,0
0,61981,60060
0,61944,0
0,61943,95090
1,62053,0
1,62054,31420
1,62058,43290
1,62129,63240
1,62130,0
1,62167,90950
1,62167,0
1,62204,180050
1,62204,0
1,62060,0
1,62066,40320
0,62039,36070
0,62036,0
0,62033,3220
0,62031,0
1,62054,0
1,62056,0
1,62058,30650
1,62062,3220
1,77500,640
0,62042,34690
0,62041,40330
0,62039,0
0,62036,0
0,62018,31700
0,62015,0
1,62055,31560
1,62055,0
1,62058,0
1,62061,32000
1,62062,0
1,62064,3220
1,62105,0
1,62111,161000
0,62042,0
0,62041,0
0,62040,0
0,62036,0
0,62034,0
0,62034,0
0,62033,40340
0,62033,0
0,62033,34360
0,62031,0
0,62030,0
0,62029,0
0,62028,0
0,62028,0
0,62025,0
0,62025,0
0,62018,0
0,62014,0
0,62008,31700
0,62007,0
0,62001,0
0,61984,0
0,61977,161340
0,61880,266320
1,62045,0
1,62046,0
1,62047,0
1,62048,0
1,62048,0
1,62049,0
1,62050,44480
1,62051,0
1,62053,33480
1,62053,0
1,62054,31560
1,62055,0
1,62055,0
1,62055,0
1,62055,0
1,62058,40320
1,62058,0
1,62061,0
1,62062,0
1,62063,3220
1,62064,0
1,62066,0
1,62068,70060
1,62069,0
1,62075,0
1,62082,6450
1,62097,0
1,62101,161000
1,62111,0
1,62305,0
1,77500,640
0,62045,0
0,62041,790
0,62034,35270
0,62034,0
0,62033,0
0,62029,0
0,61999,0
0,61995,205970
0,61923,0
0,61917,448330
1,62052,35490
1,62053,0
1,62061,790
1,62063,0
1,62065,3220
1,62066,0
1,62107,206160
1,62125,15960
1,62134,0
0,61995,0
0,61994,208460
0,61880,0
1,62063,0
1,62063,70060
1,62065,0
1,62093,0
0,62034,0
0,62033,0
0,62032,0
0,62030,34830
0,62028,40340
0,62027,0
0,62009,31700
0,62008,0
0,61881,263750
1,62045,0
1,62047,35750
1,62047,0
1,62051,31560
1,62052,0
1,62054,0
1,62058,0
1,62060,0
1,62061,0
1,62063,0
1,62067,2820
1,62075,0
1,62082,6450
1,62082,0
1,77500,480
0,61891,0
1,62064,3060
1,62067,0
0,62041,0
0,62030,0
0,62030,0
0,62029,0
0,62028,0
0,62027,0
0,62026,0
0,62026,33750
0,62023,0
0,62022,0
0,62009,0
0,62006,31700
0,61994,0
0,61874,0
1,62041,0
1,62045,0
1,62045,31790
1,62046,0
1,62047,0
1,62047,0
1,62049,31560
1,62051,0
1,62051,0
1,62052,40330
1,62058,0
1,62059,0
1,62061,3220
1,62061,0
1,62063,0
1,62064,0
1,62066,0
1,62066,0
1,62068,0
1,62069,46710
1,62075,0
1,62082,6450
1,62082,0
1,62104,206720
1,62295,0
1,77500,480
0,62038,0
0,62028,0
0,62028,0
0,62027,0
0,62026,0
0,62026,0
0,62025,32910
0,62024,0
0,62023,0
0,62022,40340
0,62018,0
0,61991,0
0,61981,0
0,61977,0
0,61976,60060
0,61971,161360
0,61943,0
0,61939,95090
0,61930,23340
0,61917,0
0,61913,596510
0,61874,264160
0,61865,263260
1,62038,0
1,62042,0
1,62042,0
1,62042,0
1,62043,33490
1,62044,44480
1,62045,0
1,62045,0
1,62047,0
1,62050,0
1,62051,0
1,62053,0
1,62053,3220
1,62056,0
1,62056,0
1,62057,0
1,62058,0
1,62059,0
1,62059,0
1,62061,0
1,62066,0
1,62073,6450
1,62075,0
1,62082,0
1,62095,161000
1,62099,208970
1,62101,0
1,62102,207860
1,62125,63240
1,62129,0
1,62162,90950
1,62167,0
1,62199,180050
1,62204,0
1,62279,0
1,62287,0
0,62033,790
0,62029,0
0,62025,0
0,62025,0
0,62024,0
0,62023,0
0,62023,0
0,62023,0
0,62023,0
0,62023,0
0,62022,0
0,62022,0
0,62022,0
0,62022,0
0,62022,0
0,62021,0
0,62021,0
0,62021,34370
0,62021,0
0,62020,0
0,62019,0
0,62018,0
0,62018,0
0,62018,0
0,62013,0
0,62006,0
0,62004,31700
0,62003,70060
0,61913,0
0,61887,0
0,61867,117560
1,62033,0
1,62037,0
1,62037,0
1,62038,0
1,62039,0
1,62039,0
1,62040,0
1,62040,0
1,62040,0
1,62041,1150
1,62041,0
1,62041,0
1,62041,0
1,62041,0
1,62042,0
1,62042,0
1,62042,0
1,62043,0
1,62043,0
1,62043,0
1,62044,0
1,62045,31560
1,62046,0
1,62046,0
1,62047,0
1,62048,0
1,62048,0
1,62049,0
1,62049,0
1,62051,0
1,62051,0
1,62051,3220
1,62052,0
1,62052,0
1,62053,0
1,62053,0
1,62054,790
1,62054,0
1,62055,0
1,62056,0
1,62061,0
1,62061,0
1,62066,0
1,62067,0
1,62067,6450
1,62068,0
1,62073,0
1,62074,0
0,62033,0
0,62032,790
0,62028,0
0,62026,0
0,62022,34440
0,62021,0
0,62012,140
0,61988,0
0,61986,0
0,61984,207090
0,61908,596560
0,61866,0
0,61865,0
1,62038,0
1,62041,0
1,62041,44480
1,62041,32950
1,62044,0
1,62044,0
1,62047,40330
1,62051,0
1,62052,0
1,62052,0
1,62053,3220
1,62053,70060
1,62054,0
1,62070,215520
1,62085,0
1,62087,0
1,62096,206230
1,62117,9860
1,62125,0
1,62271,0
1,77500,640
0,62032,0
0,62030,790
0,62027,0
0,62025,35600
0,62024,0
0,62024,0
0,62022,0
0,62022,0
0,62004,0
0,62002,31700
0,61865,268240
1,62041,0
1,62043,0
1,62043,3720
1,62043,31560
1,62045,0
1,62045,0
1,62047,0
1,62050,790
1,62052,40330
1,62053,0
1,62055,0
1,62057,3220
1,62067,0
1,62074,6450
0,62027,40340
1,62056,3220
1,62057,0
1,77500,480
1,62041,0
1,77500,320
0,62027,0
0,62025,0
0,62024,0
0,62020,33950
0,62018,40350
0,62002,0
0,62000,31700
0,61984,0
0,61981,0
0,61960,161550
0,61908,0
0,61904,620360
0,61858,0
0,61856,265490
1,62039,32950
1,62039,44470
1,62041,31560
1,62043,0
1,62043,44460
1,62043,0
1,62045,0
1,62046,3220
1,62046,40330
1,62047,0
1,62050,0
1,62052,0
1,62052,0
1,62056,0
1,62061,6450
1,62067,0
1,62074,0
1,62094,206100
1,62101,161190
1,62123,0
1,62262,0
0,62020,0
0,62018,0
0,62017,35700
0,62012,40350
0,62000,0
0,61998,70060
0,61997,31700
0,61982,0
0,61980,0
0,61978,0
0,61904,0
0,61900,619390
0,61856,0
1,62035,3720
1,62036,44470
1,62039,0
1,62039,0
1,62039,0
1,62040,31560
1,62041,40330
1,62041,0
1,62042,0
1,62043,3220
1,62043,0
1,62044,0
1,62046,0
1,62046,0
1,62056,46710
1,62069,0
1,62092,207990
1,62110,14890
1,62117,0
1,62255,0
0,62030,0
0,62017,0
0,62017,0
0,62014,34780
0,61997,0
0,61994,31700
0,61992,70060
0,61977,0
0,61976,0
0,61975,208270
0,61971,0
0,61964,161380
0,61904,15200
0,61856,264000
0,61848,0
1,62033,33470
1,62033,44470
1,62035,0
1,62036,0
1,62038,31560
1,62039,40330
1,62040,0
1,62041,0
1,62050,0
1,62087,207460
1,62087,161000
1,62089,207160
1,62095,0
1,62240,0
1,62247,0
1,77500,160
0,62021,790
0,62017,40350
0,62017,34190
0,62014,0
0,62012,0
0,62000,0
0,61998,3220
0,61998,0
0,61996,0
0,61849,263490
1,62033,0
1,62036,33940
1,62039,0
1,62042,770
1,62043,0
1,62044,40330
1,62044,0
1,62046,3220
1,62046,0
1,62048,0
1,77500,160
0,62019,0
0,62019,33110
0,62019,0
0,62017,0
0,62016,0
0,62015,0
0,62002,3220
0,62000,0
0,61998,0
1,62034,0
1,62035,0
1,62036,0
1,62037,0
1,62037,1840
1,62037,0
1,62046,0
1,62047,0
1,62048,3220
1,62049,0
1,62061,0
1,62067,6450
0,62020,0
0,62019,33990
0,62019,0
0,62018,0
0,62016,0
0,61997,31700
0,61994,0
0,61976,0
0,61962,60060
0,61939,0
0,61925,95090
1,62034,31560
1,62034,0
1,62037,0
1,62037,0
1,62038,34100
1,62038,0
1,62111,63240
1,62125,0
1,62148,90950
1,62162,0
1,62185,180050
1,62199,0
0,62019,0
0,62017,0
0,62016,35180
0,62012,40350
0,62002,0
0,62000,0
0,61997,3220
1,62035,33840
1,62038,0
1,62039,40330
1,62041,3220
1,62044,0
1,62046,0
1,62048,0
1,62060,6450
1,62067,0
0,62018,40350
0,62016,0
0,62016,0
0,62016,0
0,62016,0
0,62014,35120
0,62014,0
0,62014,0
0,62014,0
0,62013,0
0,62012,0
0,62012,0
0,61999,0
0,61997,0
0,61997,3220
0,61997,0
0,61996,0
0,61996,31700
0,61995,0
0,61994,0
0,61993,0
0,61975,0
0,61974,205250
0,61849,0
1,62032,0
1,62033,33780
1,62033,0
1,62033,31560
1,62034,0
1,62034,0
1,62035,0
1,62035,0
1,62037,0
1,62039,0
1,62039,0
1,62039,0
1,62040,3220
1,62041,0
1,62041,0
1,62042,0
1,62043,0
1,62044,40330
1,77500,0
1,77500,320
0,62019,35350
0,62017,0
0,62017,0
0,62014,0
0,62011,0
0,62001,3220
0,61999,0
0,61997,0
0,61849,263780
1,62030,0
1,62033,0
1,62035,0
1,62035,0
1,62037,31790
1,62040,0
1,62042,3220
1,62178,0
0,62002,3220
0,62001,0
1,62042,0
1,62044,3220
1,77500,640
0,62019,0
0,62017,35860
1,62035,1640
1,62037,0
1,62163,0
0,61998,31700
0,61996,0
1,62033,31560
1,62033,0
1,62033,44310
1,77500,480
1,77500,160
0,62019,35940
0,62017,0
0,62006,3220
0,62005,0
0,62002,0
1,62035,0
1,62038,31790
1,62042,0
1,62044,0
1,62044,0
1,62044,0
1,62045,3220
1,62049,40330
0,62022,40340
0,62021,0
0,62021,33190
0,62019,0
0,62018,0
0,61971,161360
0,61964,0
1,62038,0
1,62040,31790
1,62087,0
1,62095,161000
1,62347,2450
1,62373,0
1,77500,320
